idDrone,idRegion,RegionState,StreetCode1,StreetCode2,StreetCode3,HouseNumber,StreetName,longitude,latitude,currentDate,currentTime,violationType,code,violationDescription,idPhoto,plaque,plateType,VehicleBodyType,VehicleMake,VehicleColor
1431,1367,VA,0,0,0,"",ATLANTIC AVE.(W)@ BE,-57.397274,-107.54598,"",20:01:00,1,7,FAILURE TO STOP AT RED LIGHT,UtcBE3tFH8,XRC6683,"",4D,FORD,GRN
23,2,NY,0,0,0,"",OCEAN PKWY(N/B)@SHOR,-70.9814,-73.06221,"",20:01:00,1,7,FAILURE TO STOP AT RED LIGHT,7t33MSECFj,GHV1748,"",4DSD,HYUND,BL
26,2,NY,0,0,0,"",CROPSEY AVE. (W/B)@2,-71.52744,-73.708176,"",20:27:00,1,7,FAILURE TO STOP AT RED LIGHT,WfS43jUmWB,T610983C,"","",LINCO,BK
13,1,NY,0,0,0,"",HMLTN AVE. (N)@CLINT,-70.0615,-72.759705,"",20:28:00,1,7,FAILURE TO STOP AT RED LIGHT,wXDyPAp5Bp,T424634C,"",4DSD,LINCO,BK
54,5,NY,0,0,0,"",KINGS HGWY. (E/B) @,-74.8217,-76.18122,"",20:33:00,1,7,FAILURE TO STOP AT RED LIGHT,k2aL1KCL25,GDN7623,"","",DODGE,GY
45,4,NY,0,0,0,"",CROPSEY AVE. (W/B)@2,-72.42015,-75.31876,"",20:34:00,1,7,FAILURE TO STOP AT RED LIGHT,x8c2fH5hYW,GGW7558,"",4D,TOYOT,TAN
17,1,NY,0,0,0,"",PENNSYLVANIA AVE.(S/,-70.12164,-73.75552,"",20:40:00,1,7,FAILURE TO STOP AT RED LIGHT,BzmuaxMlnw,GAX4325,"",SUBN,CHRYS,BL
57,5,NY,0,0,0,"",KINGS HGWY. (E/B) @,-75.44904,-77.62368,"",17:55:00,1,7,FAILURE TO STOP AT RED LIGHT,Tx1xLGoju6,GCM3199,"",SUBN,TOYOT,BL
11,1,NY,0,0,0,"",EASTERN PKWY.(E)@UTI,-70.46527,-73.263214,"",20:48:00,1,7,FAILURE TO STOP AT RED LIGHT,OOsNMjynSK,T618523C,"",4DSD,MERCU,WH
64,6,NY,0,0,0,"",FLATBUSH AVE.(N/B) @,-74.37674,-76.97165,"",21:24:00,1,7,FAILURE TO STOP AT RED LIGHT,BA3ZNeRygi,GGS5663,"","",HYUND,BK
11,1,NY,0,0,0,"",REMSEN AVE.(N/B)@WIN,-70.21048,-72.87996,"",21:40:00,1,7,FAILURE TO STOP AT RED LIGHT,5q7B6g1OnF,GJA9654,"",SUBN,HONDA,BK
1924,394,VA,0,0,0,"",LINDEN BLVD.(W/B)@PE,-62.371525,-89.74844,"",21:50:00,1,7,FAILURE TO STOP AT RED LIGHT,Zw1QAbGf7I,5809BH,"",4D,NISSA,TAN
1398,732,NJ,0,0,0,"",ATLANTIC AVE.(W/B)@K,-55.445248,-108.50136,"",21:54:00,1,7,FAILURE TO STOP AT RED LIGHT,AjWTrHQuMP,MBL60U,"",4 DR,TOYOT,RD
62,6,NY,0,0,0,"",CROPSEY AVE. (W/B)@2,-74.710976,-76.96094,"",22:00:00,1,7,FAILURE TO STOP AT RED LIGHT,jrerbdyaoD,GGP1638,"",2DSD,FORD,GY
37,3,NY,0,0,0,"",ATLANTIC AVE.(W)@ BE,-73.885925,-74.421295,"",22:05:00,1,7,FAILURE TO STOP AT RED LIGHT,shIa6OBqlC,GGZ5931,"",4DSD,HONDA,GY
31,3,NY,0,0,0,"",OCEAN PKWY.(S/B)@AVE,-73.7541,-74.63026,"",22:06:00,1,7,FAILURE TO STOP AT RED LIGHT,lAdKu4ZjvF,GEB2589,"",4DSD,HYUND,BL
1156,1806,FL,0,0,0,"",MCDONALD AVE.(S/B)@V,-68.42891,-99.064476,"",21:40:00,1,7,FAILURE TO STOP AT RED LIGHT,jOkuweMkXN,N693LZ,"",VN,CHEVR,RED
47,4,NY,0,0,0,"",OCEAN PKWY.(S/B)@AVE,-73.42706,-75.85168,"",22:16:00,1,7,FAILURE TO STOP AT RED LIGHT,3xGKKsoUwh,GGS5809,"",4DSD,ACURA,GY
57,5,NY,0,0,0,"",JAMACIA AVE.(E/B)@PE,-74.89236,-77.29145,"",16:29:00,1,7,FAILURE TO STOP AT RED LIGHT,IDPd07nMfJ,GHP9821,"",4DSD,PLYMO,MAROO
25,2,NY,0,0,0,"",JAMACIA AVE.(E/B)@PE,-70.839645,-73.94947,"",22:08:00,1,7,FAILURE TO STOP AT RED LIGHT,8mlLEWPetS,T463423C,"","",LINCO,LT-GY
74,7,NY,0,0,0,"",ATLANTIC AVE. (W/B)@,-77.443596,-78.59839,"",22:26:00,1,7,FAILURE TO STOP AT RED LIGHT,AJp7NbGSWj,GAR5386,"",SUBN,PLYMO,BL
34,3,NY,0,0,0,"",OCEAN PKWY(N/B)@AVE.,-72.62461,-74.957405,"",22:28:00,1,7,FAILURE TO STOP AT RED LIGHT,6WKUcrbD3E,GGY9329,"",4DSD,NISSA,BK
17,1,NY,0,0,0,"",LINDEN BLVD. (E/B) @,-71.45062,-72.93585,"",22:36:00,1,7,FAILURE TO STOP AT RED LIGHT,Y267hVzNse,93537JE,"","",FORD,WH
61,6,NY,0,0,0,"",OCEAN PKWY(N/B)@AVE.,-74.854675,-77.00408,"",22:46:00,1,7,FAILURE TO STOP AT RED LIGHT,bSkYpCbtYv,6D48B,"",TAXI,FORD,YW
53,5,NY,0,0,0,"",OCEAN PKWY(N/B)@AVE.,-75.23728,-77.73835,"",22:56:00,1,7,FAILURE TO STOP AT RED LIGHT,PXJiVKdfza,GAC7461,"",SUBN,ME/BE,GY
2006,848,GA,0,0,0,"",PENNSYLVANIA AVE.(N/,-68.1682,-82.10472,"",23:11:00,1,7,FAILURE TO STOP AT RED LIGHT,1Zz2c2ccds,PHU9538,"",CP,HONDA,BLK
64,6,NY,0,0,0,"",KINGS HWY(N/B)@BEVER,-75.69925,-77.02135,"",23:23:00,1,7,FAILURE TO STOP AT RED LIGHT,qWTRFpbZ5v,GAL6649,"",SUBN,HONDA,WH
24,2,NY,0,0,0,"",OCEAN PKWY.(S/B)@AVE,-71.557915,-72.07464,"",23:26:00,1,7,FAILURE TO STOP AT RED LIGHT,8BTOY1vvSd,GCZ9349,"",SUBN,LEXUS,BK
273,284,FL,0,0,0,"",ATLANTIC AVE.(W/B)@K,-65.46842,-103.437515,"",23:57:00,1,7,FAILURE TO STOP AT RED LIGHT,RyGsVMWAlk,535XQX,"",VN,DODGE,WHI
53,5,NY,0,0,0,"",PENNSYLVANIA AVE.(S/,-75.61581,-77.38714,"",12:04:00,1,7,FAILURE TO STOP AT RED LIGHT,XkouDi0HU2,T632371C,"",SUBN,TOYOT,GY
592,1533,FL,0,0,0,"",OCEAN PKWY(N/B)@AVE.,-57.528606,-93.39389,"",23:30:00,1,7,FAILURE TO STOP AT RED LIGHT,qaJybdkdGF,803YBH,"","",HONDA,GY
1598,398,GA,0,0,0,"",REMSEN AVE.(N/B)@WIN,-68.49898,-99.80516,"",12:10:00,1,7,FAILURE TO STOP AT RED LIGHT,s2so37zpxX,PHX3231,"",MP,ME/BE,GRY
33,3,NY,0,0,0,"",LINDEN BLVD.(W/B)@PE,-72.8694,-75.698326,"",12:21:00,1,7,FAILURE TO STOP AT RED LIGHT,FFLXKuHm5q,GDR7209,"",SUBN,CHEVR,GY
51,5,NY,0,0,0,"",KINGS HWY(N/B)@BEVER,-74.78521,-76.86373,"",12:29:00,1,7,FAILURE TO STOP AT RED LIGHT,2Nu3ipzP16,GAM6107,"","",MERCU,GR
22,2,NY,0,0,0,"",ATLANTIC AVE.(W)@ BE,-70.37777,-73.5036,"",12:30:00,1,7,FAILURE TO STOP AT RED LIGHT,BSOzinIZ6u,GFC7374,"",4DSD,BUICK,GR
33,3,NY,0,0,0,"",PENNSYLVANIA AVE.(N/,-73.38414,-75.762886,"",12:51:00,1,7,FAILURE TO STOP AT RED LIGHT,C7CjmXb8gh,GJH4908,"","",NISSA,BK
24,2,NY,0,0,0,"",ATLANTIC AVE.(W/B)@K,-70.73553,-72.910324,"",12:57:00,1,7,FAILURE TO STOP AT RED LIGHT,S7Ezsueejc,T632466C,"",4DSD,TOYOT,GY
44,4,NY,0,0,0,"",OCEAN PKWY(N/B)@SHOR,-73.65987,-74.94339,"",20:53:00,1,7,FAILURE TO STOP AT RED LIGHT,vaeb5HLR5W,GDX7948,"",SUBN,NISSA,LTGY
65,6,NY,0,0,0,"",ATLANTIC AVE.(E/B)@L,-74.28476,-77.704384,"",12:29:00,1,7,FAILURE TO STOP AT RED LIGHT,6eUnVhbHic,GJB5844,"",2DSD,HONDA,GY
52,5,NY,0,0,0,"",REMSEN AVE.(N/B)@WIN,-75.045456,-77.29463,"",12:47:00,1,7,FAILURE TO STOP AT RED LIGHT,Ws8dcVANZR,GGS7278,"",4DSD,BUICK,GY
35,3,NY,0,0,0,"",FLATBUSH AVE.(N/B) @,-72.68559,-75.98995,"",12:52:00,1,7,FAILURE TO STOP AT RED LIGHT,wCAIaobXC8,GCK8853,"","",JEEP,RD
21,2,NY,0,0,0,"",EASTERN PKWY.(E)@UTI,-70.93281,-72.71383,"",01:25:00,1,7,FAILURE TO STOP AT RED LIGHT,FPRovSlEqJ,GAC7546,"",4DSD,HONDA,BR
55,5,NY,0,0,0,"",KINGS HWY(N/B)@BEVER,-74.03907,-76.4161,"",01:29:00,1,7,FAILURE TO STOP AT RED LIGHT,pwQKAfexOv,GFC5700,"","",NISSA,BK
36,3,NY,0,0,0,"",CONEY ISLAND AVE.(S/,-73.295456,-74.43303,"",01:47:00,1,7,FAILURE TO STOP AT RED LIGHT,5wTb5PoYci,8M79A,"",TAXI,FORD,YW
1567,585,IL,0,0,0,"",KINGS HWY(N/B)@BEVER,-53.633686,-71.9546,"",01:47:00,1,7,FAILURE TO STOP AT RED LIGHT,scDCRbCV7A,R583817,"",4DOO,PORSC,BLU
63,6,NY,0,0,0,"",REMSEN AVE.(N/B)@WIN,-74.809296,-76.259895,"",02:55:00,1,7,FAILURE TO STOP AT RED LIGHT,QhYvX8QrP7,GHL3421,"","",NISSA,GR
1674,981,NJ,0,0,0,"",ROCKAWAY PKWY (N/B)@,-55.875473,-101.93582,"",03:05:00,1,7,FAILURE TO STOP AT RED LIGHT,HKc7XKkft7,L21DHS,"",WAGO,NISSA,BK
43,4,NY,0,0,0,"",ROCKAWAY PKWY (N/B)@,-73.38529,-75.0993,"",03:49:00,1,7,FAILURE TO STOP AT RED LIGHT,kbPD5GZQ9s,GGF5733,"",4DSD,TOYOT,WH
56,5,NY,0,0,0,"",MCDONALD AVE.(S/B)@V,-75.726746,-76.0924,"",20:58:00,1,7,FAILURE TO STOP AT RED LIGHT,1W9eTZblFU,GBN8294,"",4DSD,TOYOT,GY
43,4,NY,0,0,0,"",MCDONALD AVE.(S/B)@V,-73.528206,-75.62299,"",21:32:00,1,7,FAILURE TO STOP AT RED LIGHT,nEvAHQY4VP,GJC9654,"",SUBN,CHRYS,BK
51,5,NY,0,0,0,"",HMLTN AVE. (N)@CLINT,-74.403,-77.06934,"",16:36:00,1,7,FAILURE TO STOP AT RED LIGHT,X5mTeWgSu9,GFG2069,"",4DSD,CHEVR,GREEN
31,3,NY,0,0,0,"",OCEAN PKWY.(N/B)@AVE,-72.435524,-74.45461,"",16:47:00,1,7,FAILURE TO STOP AT RED LIGHT,U609mWuazH,X4G826,"",4DSD,INFIN,BL
897,432,TX,0,0,0,"",PENNSYLVANIA AVE.(N/,-53.75701,-92.90801,"",23:08:00,1,7,FAILURE TO STOP AT RED LIGHT,FRryN6Sq0N,MVF4DV,"",LL,FORD,""
47,4,NY,0,0,0,"",BORDEN AVE.(E/B)@GRE,-72.25044,-75.73703,"",17:34:00,1,7,FAILURE TO STOP AT RED LIGHT,z0ae9fIO4R,GHK3069,"","",LEXUS,WH
75,7,NY,0,0,0,"",BRONX RIVER PKWY OFF,-77.245735,-79.650246,"",16:46:00,1,7,FAILURE TO STOP AT RED LIGHT,exGMQ5IEhF,7107873,"",N/A,LEXUS,MAROO
43,4,NY,0,0,0,"",OCEAN PKWY(N/B)@SHOR,-73.38322,-74.44939,"",20:51:00,1,7,FAILURE TO STOP AT RED LIGHT,r3cdbuperN,9A51,"",CONV,CHEVR,GREY
35,3,NY,0,0,0,"",MCDONALD AVE.(S/B)@V,-72.99741,-74.1746,"",07:30:00,1,7,FAILURE TO STOP AT RED LIGHT,FzDluCIuY5,65594MB,"",VAN,FORD,WH
34,3,NY,0,0,0,"",ATLANTIC AVE.(W)@ BE,-73.314674,-74.34097,"",10:51:00,1,7,FAILURE TO STOP AT RED LIGHT,dzZJibJYVH,81072MB,"","",MITSU,WH
71,7,NY,0,0,0,"",PARK AVE.(W/B)@WASHI,-76.54226,-78.29511,"",18:40:00,1,7,FAILURE TO STOP AT RED LIGHT,5BNAVxTk9H,GGF7218,"",2DSD,HYUND,BK
75,7,NY,0,0,0,"",RICHMOND RD.(E/B)@ N,-76.79621,-79.84906,"",19:45:00,1,7,FAILURE TO STOP AT RED LIGHT,TmqRL7w3sc,MYSOFE,"","",LEXUS,BLK
74,7,NY,0,0,0,"",N. CONDUIT AVE.(W/B),-77.9286,-78.590065,"",20:00:00,1,7,FAILURE TO STOP AT RED LIGHT,qLx0EFJM7I,GDS4216,"","",NISSA,BL
1368,934,NJ,0,0,0,"",HORACE HARDING EXPWY,-58.601418,-121.36894,"",13:58:00,1,7,FAILURE TO STOP AT RED LIGHT,vPIqK1kx3l,XU513P,"",VAN,CHEVR,WT
1303,586,NJ,0,0,0,"",BOSTON RD.(E)@ PELHA,-63.812252,-111.33601,"",04:56:00,1,7,FAILURE TO STOP AT RED LIGHT,SkEA5GbL39,T95DCH,"",WAGO,JEEP,BLUE
1798,1872,CT,0,0,0,"",E. 135TH ST. (W)@ AL,-65.54567,-117.753296,"",05:34:00,1,7,FAILURE TO STOP AT RED LIGHT,5VQixxAlS2,946WJM,"",ST W,HONDA,BLU
1803,1197,NJ,0,0,0,"",ASTORIA BLVD.(W/B)@S,-68.34985,-121.11934,"",05:43:00,1,7,FAILURE TO STOP AT RED LIGHT,5IXQAPGgbm,SL693V,"",4 DR,HYUND,BL
1223,1450,NC,0,0,0,"",FOREST AVE. (E/B) @,-58.16766,-78.55057,"",06:00:00,1,7,FAILURE TO STOP AT RED LIGHT,pyFUVYzU3C,TYT1808,"",TK,FORD,""
66,6,NY,0,0,0,"",3RD AVE.(S/B)@E. 135,-75.1265,-76.83512,"",06:09:00,1,7,FAILURE TO STOP AT RED LIGHT,4lsUJ3f3Qf,GGR2233,"",4DSD,CHEVR,WH
51,5,NY,0,0,0,"",QUEENS BLVD. (W/B) @,-75.39923,-77.49087,"",06:16:00,1,7,FAILURE TO STOP AT RED LIGHT,tRWcd2d3kT,4B14A,"","",FORD,YW
25,2,NY,0,0,0,"",CRS BRNX EXP. (W)@RO,-71.508026,-72.00889,"",06:14:00,1,7,FAILURE TO STOP AT RED LIGHT,4E5mJ9PQVv,GCM7347,"",4DSD,MAZDA,GY
31,3,NY,0,0,0,"",GRAND CONCOURSE(N/B),-73.262344,-74.064865,"",06:36:00,1,7,FAILURE TO STOP AT RED LIGHT,haO1dq42o6,T508988C,"",SUBN,TOYOT,BK
47,4,NY,0,0,0,"",BOSTON RD.(E)@ PELHA,-73.647484,-74.59365,"",06:43:00,1,7,FAILURE TO STOP AT RED LIGHT,xfzrBaXFfV,GGU2556,"",4DSD,HONDA,BK
27,2,NY,0,0,0,"",VICTORY BLVD (W/B)@M,-70.34784,-72.2433,"",06:50:00,1,7,FAILURE TO STOP AT RED LIGHT,dp9iqrvl3O,96361JW,"","",FORD,WH
43,4,NY,0,0,0,"",ASTORIA BLVD.(W/B)@S,-73.778786,-75.484665,"",06:49:00,1,7,FAILURE TO STOP AT RED LIGHT,fweM1TGeeY,93066MC,"",VAN,FORD,WH
1901,1163,IL,0,0,0,"",E. 135TH ST. (W)@ AL,-51.46998,-118.00336,"",07:02:00,1,7,FAILURE TO STOP AT RED LIGHT,0wmW08LRy6,H741453,"","",INFIN,BL
23,2,NY,0,0,0,"",ALLERTON AVE.(W/B)@B,-70.16653,-72.22972,"",07:07:00,1,7,FAILURE TO STOP AT RED LIGHT,6WGKNGpfIo,74844JU,"",REFG,HINO,WH
35,3,NY,0,0,0,"",WHITE PLAINS RD.(S/B,-73.97777,-74.80878,"",07:18:00,1,7,FAILURE TO STOP AT RED LIGHT,L1hjVyftZd,GCG2755,"",4DSD,LEXUS,GY
76,7,NY,0,0,0,"",BRONX RIVER PKWY OFF,-76.54898,-79.54255,"",07:24:00,1,7,FAILURE TO STOP AT RED LIGHT,jEBdPPXQKX,GHJ1042,"",SUBN,TOYOT,GY
36,3,NY,0,0,0,"",E. FORDHAM RD.(W/B)@,-73.38477,-75.985054,"",07:24:00,1,7,FAILURE TO STOP AT RED LIGHT,2UhOyh1SvG,GDL9152,"",SUBN,ME/BE,BK
27,2,NY,0,0,0,"",QUEENS MIDTOWN EXPWY,-71.72365,-72.475975,"",07:25:00,1,7,FAILURE TO STOP AT RED LIGHT,aZ25HSIATc,GBZ2764,"",SUBN,NISSA,GY
55,5,NY,0,0,0,"",QUEENS MIDTOWN EXPWY,-75.576324,-77.09488,"",07:27:00,1,7,FAILURE TO STOP AT RED LIGHT,MFshirRctQ,GGD5515,"",4DSD,BMW,BL
51,5,NY,0,0,0,"",ASTORIA BLVD.(W/B)@S,-75.939255,-77.87209,"",07:27:00,1,7,FAILURE TO STOP AT RED LIGHT,Z9noy3SXuc,98367JP,"","",FORD,WH
33,3,NY,0,0,0,"",ALLERTON AVE.(E/B)@W,-72.31246,-74.20338,"",07:33:00,1,7,FAILURE TO STOP AT RED LIGHT,5ILyZLCquo,GCS2886,"",4DSD,VOLKS,BK
14,1,NY,0,0,0,"",CRS BRNX EXP. (W)@RO,-70.25836,-72.20655,"",07:47:00,1,7,FAILURE TO STOP AT RED LIGHT,3eHZAnagV5,73574LA,"",SUBN,FORD,WH
46,4,NY,0,0,0,"",E. 135TH ST. (W)@ AL,-72.158134,-75.98692,"",07:51:00,1,7,FAILURE TO STOP AT RED LIGHT,xfiDIK7UIY,GGZ6329,"",4DSD,TOYOT,GY
43,4,NY,0,0,0,"",ALLERTON AVE.(W/B)@B,-72.55461,-74.444214,"",07:55:00,1,7,FAILURE TO STOP AT RED LIGHT,eMLuanEZ4D,R44836,"",SUBN,FORD,WH
41,4,NY,0,0,0,"",GRAND CONCOURSE(N/B),-73.51556,-75.357185,"",08:00:00,1,7,FAILURE TO STOP AT RED LIGHT,IZxZ7KQYeN,M39563,"",BUS,IC,WH
74,7,NY,0,0,0,"",ASTORIA BLVD.(W/B)@S,-77.3087,-79.02339,"",07:57:00,1,7,FAILURE TO STOP AT RED LIGHT,ghr4nGNvnf,T604565C,"","",LINCO,BK
24,2,NY,0,0,0,"",QUEENS BLVD. (W/B) @,-71.349754,-72.709755,"",08:01:00,1,7,FAILURE TO STOP AT RED LIGHT,7pqqQPFEQk,T600199C,"","",BUICK,TN
185,307,CT,0,0,0,"",QUEENS BLVD. (E/B) @,-68.670586,-86.1086,"",08:17:00,1,7,FAILURE TO STOP AT RED LIGHT,T0QMmMaDRO,799ZWW,"",4DSD,NISSA,BK
47,4,NY,0,0,0,"",QUEENS MIDTOWN EXPWY,-72.02147,-75.66471,"",08:08:00,1,7,FAILURE TO STOP AT RED LIGHT,EvDCcOuzif,89225JK,"","",HINO,WH
1449,286,NJ,0,0,0,"",QUEENS MIDTOWN EXPWY,-63.274532,-85.653595,"",08:20:00,1,7,FAILURE TO STOP AT RED LIGHT,mDHgNnHIyi,X58CBN,"",2 DR,SMA,BL
53,5,NY,0,0,0,"",QUEENS BLVD. (W/B) @,-74.141396,-76.66604,"",08:31:00,1,7,FAILURE TO STOP AT RED LIGHT,sgr7EuEii6,76109JR,"","",GMC,RD
647,362,NJ,0,0,0,"",ARTHUR KILL RD.(W/B),-67.15399,-77.72231,"",08:44:00,1,7,FAILURE TO STOP AT RED LIGHT,uTDPTskgud,M70CPK,"",4 DR,VOLVO,BL
56,5,NY,0,0,0,"",QUEENS MIDTOWN EXPWY,-74.859856,-76.307396,"",08:45:00,1,7,FAILURE TO STOP AT RED LIGHT,0sPMdRERFU,65038JY,"",UTIL,ISUZU,WH
75,7,NY,0,0,0,"",BRUCKNER BLVD.(E/B)@,-76.61558,-79.56699,"",08:48:00,1,7,FAILURE TO STOP AT RED LIGHT,mAVaktjdIN,GBT5082,"",SUBN,GMC,WH
22,2,NY,0,0,0,"",ALLERTON AVE.(W/B)@B,-70.50594,-72.751144,"",08:55:00,1,7,FAILURE TO STOP AT RED LIGHT,vw5BXWIQf1,T525597C,"",4DSD,LINCO,BK
21,2,NY,0,0,0,"",GUN HILL ROAD(E/B)@E,-71.92226,-72.69836,"",09:14:00,1,7,FAILURE TO STOP AT RED LIGHT,W2ttChQVAz,GFV4654,"",4DSD,TOYOT,BL
76,7,NY,0,0,0,"",QUEENS BLVD. (W/B) @,-77.99021,-78.10803,"",09:16:00,1,7,FAILURE TO STOP AT RED LIGHT,6mitJ2qj58,550270,"",4DSD,LINCO,GY
747,612,NJ,0,0,0,"",BARTOW AVE.(E/B)@CO,-58.727867,-113.61436,"",09:31:00,1,7,FAILURE TO STOP AT RED LIGHT,yFRjhWo0Cu,XAAW93,"",TRK,FRH,WHT
593,745,NJ,0,0,0,"",ALLERTON AVE.(E/B)@W,-58.850258,-101.47627,"",09:33:00,1,7,FAILURE TO STOP AT RED LIGHT,hjPLGFNFJp,41DLA,"","","",""
1749,1236,SC,0,0,0,"",WHITE PLAINS RD.(S/B,-60.282574,-96.03401,"",09:37:00,1,7,FAILURE TO STOP AT RED LIGHT,eBI1XH6PG0,HVF363,"",SW,MERCU,""
77,7,NY,0,0,0,"",QUEENS MIDTOWN EXPWY,-77.59654,-78.1855,"",09:38:00,1,7,FAILURE TO STOP AT RED LIGHT,nfEoqjrc5X,60405JU,"","",FORD,WH
26,2,NY,0,0,0,"",QUEENS BLVD. (W/B) @,-70.36534,-72.53435,"",09:41:00,1,7,FAILURE TO STOP AT RED LIGHT,JzJlJs7adr,GGA5968,"",SUBN,CHEVR,DKGY
22,2,NY,0,0,0,"",ARTHUR KILL RD.(W/B),-70.54242,-72.57807,"",09:51:00,1,7,FAILURE TO STOP AT RED LIGHT,u5MMUjgVnw,GAB1278,"",4DSD,NISSA,MR
51,5,NY,0,0,0,"",BOSTON RD.(E)@ PELHA,-75.14342,-76.054306,"",10:04:00,1,7,FAILURE TO STOP AT RED LIGHT,6qg87yak4q,GFN5832,"",4DSD,ME/BE,WH
25,2,NY,0,0,0,"",QUEENS MIDTOWN EXPWY,-70.74937,-73.58606,"",10:09:00,1,7,FAILURE TO STOP AT RED LIGHT,EPLsxCbnPH,GHP9452,"",4DSD,ACURA,GR
65,6,NY,0,0,0,"",VICTORY BLVD (E/B) @,-75.71102,-76.87837,"",10:19:00,1,7,FAILURE TO STOP AT RED LIGHT,IGzUYscIlM,GGR6230,"",4DSD,KIA,WH
67,6,NY,0,0,0,"",E. FORDHAM RD.(E/B)@,-75.78453,-76.07999,"",10:24:00,1,7,FAILURE TO STOP AT RED LIGHT,HCJCrqFZQ7,GGZ9684,"",SUBN,BMW,WH
77,7,NY,0,0,0,"",MILFORD DRIVE (E/B)@,-77.915695,-79.17731,"",10:32:00,1,7,FAILURE TO STOP AT RED LIGHT,nHamrmZhnS,85761JZ,"",DUMP,ISUZU,WH
32,3,NY,0,0,0,"",BOSTON RD.(E)@ PELHA,-72.43479,-74.89117,"",10:47:00,1,7,FAILURE TO STOP AT RED LIGHT,LuSf83ifEa,GCP6544,"",2DSD,NISSA,GY
1771,963,VA,0,0,0,"",EASTBOUND SO. GANNON,-62.81292,-113.674255,"",11:06:00,1,7,FAILURE TO STOP AT RED LIGHT,1CuYrE6ctf,XEF8103,"",4D,SATUR,GRN
33,3,NY,0,0,0,"",GRAND CONCOURSE(S/B),-73.048096,-74.1966,"",11:00:00,1,7,FAILURE TO STOP AT RED LIGHT,rv9yU0Kh3u,GCG2151,"",SUBN,LINCO,WH
66,6,NY,0,0,0,"",HYLAN BLVD (N/B)@ARD,-74.616776,-77.03349,"",11:12:00,1,7,FAILURE TO STOP AT RED LIGHT,22cxlmb3ff,M11734,"","",FORD,BL
1424,2059,IL,0,0,0,"",CROSSBAY BLVD.(S/B)@,-69.507904,-92.05333,"",11:22:00,1,7,FAILURE TO STOP AT RED LIGHT,tjJ2EhtH3P,N526253,"",4DOO,CHEVR,BLK
1595,1002,NJ,0,0,0,"",BRUCKNER BLVD.(E/B)@,-62.206417,-92.27327,"",11:26:00,1,7,FAILURE TO STOP AT RED LIGHT,l40fH9AQ22,U71DKE,"",VAN,FORD,WT
77,7,NY,0,0,0,"",ASTORIA BLVD.(W/B)@S,-77.8551,-78.68973,"",11:35:00,1,7,FAILURE TO STOP AT RED LIGHT,iup7WuSCo3,GDP3040,"",VN,CHEVR,BLU
662,1513,CT,0,0,0,"",BRUCKNER BLVD.(E/B)@,-63.449635,-112.97962,"",11:36:00,1,7,FAILURE TO STOP AT RED LIGHT,dIY2y0BHNT,471XOF,"",4D S,GEO,TAN
61,6,NY,0,0,0,"",QUEENS BLVD.(W/B)@BR,-75.670746,-76.70007,"",11:47:00,1,7,FAILURE TO STOP AT RED LIGHT,tcszam0VA8,91129MB,"",SUBN,CHRYS,WH
1228,1021,NJ,0,0,0,"",RICHMOND AVE. (N/B),-60.831272,-77.286224,"",11:48:00,1,7,FAILURE TO STOP AT RED LIGHT,FCRx8ugVx4,VBK79L,"",PKUP,CHEVR,BK
23,2,NY,0,0,0,"",CROSSBAY BLVD.(N/B)@,-70.63486,-73.71097,"",11:48:00,1,7,FAILURE TO STOP AT RED LIGHT,njKp9yP7hW,GBJ4899,"",4DSD,MAZDA,RD
27,2,NY,0,0,0,"",RICHMOND AVE.(N/B)@L,-70.34536,-72.814926,"",11:49:00,1,7,FAILURE TO STOP AT RED LIGHT,pVNPFW3QoR,RBZ505,"","",BUICK,BR
25,2,NY,0,0,0,"",GUN HILL ROAD(W/B)@E,-71.174095,-72.18542,"",11:35:00,1,7,FAILURE TO STOP AT RED LIGHT,wLGR5T7CfP,GEW9671,"",SUBN,ME/BE,GY
62,6,NY,0,0,0,"",BORDEN AVE.(E/B)@GRE,-74.08609,-76.37487,"",11:46:00,1,7,FAILURE TO STOP AT RED LIGHT,Ls4pLuOXS1,64152MC,"",TK,GMC,""
51,5,NY,0,0,0,"",HORACE HARDING EXPWY,-74.41325,-77.452576,"",11:49:00,1,7,FAILURE TO STOP AT RED LIGHT,f2gl6E7AO9,GCD8891,"",SUBN,AUDI,BK
43,4,NY,0,0,0,"",VICTORY BLVD (E/B) @,-72.44717,-74.062126,"",11:49:00,1,7,FAILURE TO STOP AT RED LIGHT,lLJlyClmal,GAW1721,"",SUBN,NISSA,BL
31,3,NY,0,0,0,"",NORTHERN BLVD.(E/B)@,-73.74419,-74.59007,"",11:52:00,1,7,FAILURE TO STOP AT RED LIGHT,mibsnhkZsq,65953MB,"",VAN,FORD,WH
26,2,NY,0,0,0,"",BORDEN AVE.(E/B)@GRE,-70.98107,-73.11376,"",11:52:00,1,7,FAILURE TO STOP AT RED LIGHT,4S0BfWcc2l,T634954C,"",4DSD,TOYOT,BK
13,1,NY,0,0,0,"",HYLAN BLVD (N/B)@TYS,-71.36925,-73.274765,"",11:56:00,1,7,FAILURE TO STOP AT RED LIGHT,xfRnleLyQ0,GFR4364,"","",FORD,GR
